product_id,title,brand,category,product_url,image_url,price_clean,original_price_clean,sale_price_clean,discount_clean,is_discounted,price_tier,savings,savings_percentage,discount_level,product_type,primary_color,material_type,fit_type,size_variant,style_type,title_length,has_image,availability
mt5176-nvy,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5176-nvy,https://engine.com.pk/cdn/shop/files/Untitled-2.jpg?v=1758187797,1749.0,2499.0,1749.0,0.3,True,Premium (1.5k-2k),750.0,0.30012004801920766,Medium (21-40%),T-Shirts,Navy,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5176-owt,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5176-owt,https://engine.com.pk/cdn/shop/files/114.jpg?v=1758107115,1749.0,2499.0,1749.0,0.3,True,Premium (1.5k-2k),750.0,0.30012004801920766,Medium (21-40%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5179-brn,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5179-brn,https://engine.com.pk/cdn/shop/files/MT5179-BRN_1_aa461acd-7c41-4d58-ad3d-83e924772d2f.jpg?v=1757265701,1749.0,2499.0,1749.0,0.3,True,Premium (1.5k-2k),750.0,0.30012004801920766,Medium (21-40%),T-Shirts,Brown,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5166-mud,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5166-mud,https://engine.com.pk/cdn/shop/files/45_1.jpg?v=1758106320,1749.0,2499.0,1749.0,0.3,True,Premium (1.5k-2k),750.0,0.30012004801920766,Medium (21-40%),T-Shirts,Other,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5179-dgr,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5179-dgr,https://engine.com.pk/cdn/shop/files/MT5179-DGR_1.jpg?v=1757663857,1749.0,2499.0,1749.0,0.3,True,Premium (1.5k-2k),750.0,0.30012004801920766,Medium (21-40%),T-Shirts,Green,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5188-brn,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5188-brn,https://engine.com.pk/cdn/shop/files/MT5188-BRN_5.jpg?v=1759294103,1749.0,2499.0,1749.0,0.3,True,Premium (1.5k-2k),750.0,0.30012004801920766,Medium (21-40%),T-Shirts,Brown,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5188-mrn,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5188-mrn,https://engine.com.pk/cdn/shop/files/MT5188-MRN_5.jpg?v=1759294161,1749.0,2499.0,1749.0,0.3,True,Premium (1.5k-2k),750.0,0.30012004801920766,Medium (21-40%),T-Shirts,Maroon,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5020-aqu,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5020-aqu,https://engine.com.pk/cdn/shop/files/MT5020-AQA_2.jpg?v=1744702057,1749.0,2499.0,1749.0,0.3,True,Premium (1.5k-2k),750.0,0.30012004801920766,Medium (21-40%),T-Shirts,Aqua,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5177-blk,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5177-blk,https://engine.com.pk/cdn/shop/files/MT5177-BLK_4.jpg?v=1756874797,1959.0,2799.0,1959.0,0.3,True,Premium (1.5k-2k),840.0,0.30010718113612006,Medium (21-40%),T-Shirts,Black,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5177-grn,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5177-grn,https://engine.com.pk/cdn/shop/files/61.jpg?v=1758106434,1959.0,2799.0,1959.0,0.3,True,Premium (1.5k-2k),840.0,0.30010718113612006,Medium (21-40%),T-Shirts,Green,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5177-rst,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5177-rst,https://engine.com.pk/cdn/shop/files/92.jpg?v=1758106149,1959.0,2799.0,1959.0,0.3,True,Premium (1.5k-2k),840.0,0.30010718113612006,Medium (21-40%),T-Shirts,Rust,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5177-owt,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5177-owt,https://engine.com.pk/cdn/shop/files/MT5177-OWT_3.jpg?v=1757663715,1959.0,2799.0,1959.0,0.3,True,Premium (1.5k-2k),840.0,0.30010718113612006,Medium (21-40%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5049-gry,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5049-gry,https://engine.com.pk/cdn/shop/files/MT5049-GRY_2.jpg?v=1744615631,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5049-brn,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5049-brn,https://engine.com.pk/cdn/shop/files/MT5049-BRN_2.jpg?v=1747123882,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,Brown,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5105-nvy,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5105-nvy,https://engine.com.pk/cdn/shop/files/MT5105-NVY_1.jpg?v=1747207964,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,Navy,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5049-blk,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5049-blk,https://engine.com.pk/cdn/shop/files/MT5049-BLK_1.jpg?v=1755174133,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,Black,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5078-olv,Men Active Wear Vest,Engine,men,https://engine.com.pk/products/mt5078-olv,https://engine.com.pk/cdn/shop/files/MT5078-OLV_2.jpg?v=1745414757,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),Activewear,Olive,Cotton Blend,Regular,Free Size,Sports,20,True,True
mt5081-nvy,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5081-nvy,https://engine.com.pk/cdn/shop/files/MT5081-NVY_2.jpg?v=1745556989,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,Navy,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5078-nvy,Men Active Wear Vest,Engine,men,https://engine.com.pk/products/mt5078-nvy,https://engine.com.pk/cdn/shop/files/MT5078-NVY_3.jpg?v=1746442751,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),Activewear,Navy,Cotton Blend,Regular,Free Size,Sports,20,True,True
mt5105-olv,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5105-olv,https://engine.com.pk/cdn/shop/files/MT5105-OLV_2.jpg?v=1747208008,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,Olive,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5081-rst,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5081-rst,https://engine.com.pk/cdn/shop/files/MT5081-RST_2.jpg?v=1744616575,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,Rust,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5105-gry,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5105-gry,https://engine.com.pk/cdn/shop/files/MT5105-GRY_1.jpg?v=1755174386,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5049-owt,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5049-owt,https://engine.com.pk/cdn/shop/files/MT5049-OWT_2.jpg?v=1747123924,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5105-blk,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5105-blk,https://engine.com.pk/cdn/shop/files/MT5105-BLK_2.jpg?v=1745994622,850.0,1699.0,850.0,0.5,True,Economy (500-1k),849.0,0.4997057092407298,High (41-60%),T-Shirts,Black,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5148-nvy,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5148-nvy,https://engine.com.pk/cdn/shop/files/MT5148-NVY_2_1cd579fe-c970-4aa7-aed3-a1d81194483c.jpg?v=1754562731,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Navy,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5147-gry,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5147-gry,https://engine.com.pk/cdn/shop/files/MT5147-GRY_2_eadfdb06-c1ce-4503-932c-0961e0b4b834.jpg?v=1754656890,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5146-sgr,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5146-sgr,https://engine.com.pk/cdn/shop/files/MT5146-SGR_2.jpg?v=1751909347,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Green,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5156-wht,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5156-wht,https://engine.com.pk/cdn/shop/files/MT5156-WHT_2_0b89aeba-767a-4925-b89e-bc6b10e1a8ce.jpg?v=1754562152,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5151-bge,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5151-bge,https://engine.com.pk/cdn/shop/files/MT5151-BGE_2_2e376d93-cd8f-4f97-a463-5b6fb9dfab8c.jpg?v=1754562383,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Beige,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5088-olv,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5088-olv,https://engine.com.pk/cdn/shop/files/MT5088-OLV_2.jpg?v=1744807750,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Olive,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5092-olv,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5092-olv,https://engine.com.pk/cdn/shop/files/MT5092-OLV_2.jpg?v=1747231072,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Olive,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5096-olv,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5096-olv,https://engine.com.pk/cdn/shop/files/MT5096-OLV_2.jpg?v=1745401690,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Olive,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5101-lbl,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5101-lbl,https://engine.com.pk/cdn/shop/files/MT5101-LBL_2.jpg?v=1745401889,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Blue,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5099-nvy,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5099-nvy,https://engine.com.pk/cdn/shop/files/MT5099-NVY_2.jpg?v=1745499909,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Navy,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5096-brn,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5096-brn,https://engine.com.pk/cdn/shop/files/MT5096-BRN_2.jpg?v=1745401593,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Brown,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5097-gry,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5097-gry,https://engine.com.pk/cdn/shop/files/MT5097-GRY_2.jpg?v=1747124213,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5099-mst,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5099-mst,https://engine.com.pk/cdn/shop/files/MT5099-MST_2.jpg?v=1745499847,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Mustard,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5118-olv,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5118-olv,https://engine.com.pk/cdn/shop/files/MT5118-OLV_1.jpg?v=1747208151,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Olive,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5129-chr,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5129-chr,https://engine.com.pk/cdn/shop/files/MT5129-CHR_2.jpg?v=1747208254,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Charcoal,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5092-grn,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5092-grn,https://engine.com.pk/cdn/shop/files/MT5092-GRN_2.jpg?v=1744621875,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Green,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5134-wht,Men  T Shirt,Engine,men,https://engine.com.pk/products/mt5134-wht,https://engine.com.pk/cdn/shop/files/MT5134-WHT_1.jpg?v=1748802266,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,12,True,True
mt5092-gry,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5092-gry,https://engine.com.pk/cdn/shop/files/MT5092-GRY_2.jpg?v=1747124137,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5103-wht,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5103-wht,https://engine.com.pk/cdn/shop/files/MT5103-WHT_2.jpg?v=1745402024,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5092-wht,Men T Shirt - Modal,Engine,men,https://engine.com.pk/products/mt5092-wht,https://engine.com.pk/cdn/shop/files/MT5092-WHT_2.jpg?v=1745556945,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,19,True,True
mt5097-bge,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5097-bge,https://engine.com.pk/cdn/shop/files/MT5097-BGE_2.jpg?v=1747124178,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Beige,Cotton Blend,Regular,Free Size,Casual,11,True,True
mt5107-brn,Men T Shirt,Engine,men,https://engine.com.pk/products/mt5107-brn,https://engine.com.pk/cdn/shop/files/MT5107-BRN_2.jpg?v=1747124343,1000.0,1999.0,1000.0,0.5,True,Mid-Range (1k-1.5k),999.0,0.49974987493746875,High (41-60%),T-Shirts,Brown,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5102-olv,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5102-olv,https://engine.com.pk/cdn/shop/files/FT5102-OLV_2.jpg?v=1747229660,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Olive,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5132-mrn,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5132-mrn,https://engine.com.pk/cdn/shop/files/FT5132-MRN_1.jpg?v=1748847163,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Maroon,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5107-wne,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5107-wne,https://engine.com.pk/cdn/shop/files/FT5107-WNE_1.jpg?v=1747123273,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Other,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5102-lgy,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5102-lgy,https://engine.com.pk/cdn/shop/files/FT5102-LGY_6.jpg?v=1757934596,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5063-lgy,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5063-lgy,https://engine.com.pk/cdn/shop/files/FT5063-LGY_1.jpg?v=1747122536,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5104-wht,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5104-wht,https://engine.com.pk/cdn/shop/files/FT5104-WHT_2.jpg?v=1747123017,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5113-owt,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5113-owt,https://engine.com.pk/cdn/shop/files/FT5113-OWT_1.jpg?v=1747123585,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5119-bge,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5119-bge,https://engine.com.pk/cdn/shop/files/FT119-BGE_1.jpg?v=1748513592,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Beige,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5102-gry,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5102-gry,https://engine.com.pk/cdn/shop/files/FT5102-GRY_2.jpg?v=1747122789,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5134-blu,Men  T Shirt,Engine,men,https://engine.com.pk/products/ft5134-blu,https://engine.com.pk/cdn/shop/files/FT1534-BLU_1.jpg?v=1748801361,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Blue,Cotton Blend,Regular,Free Size,Casual,12,True,True
ft5163-hgy,Men  T Shirt,Engine,men,https://engine.com.pk/products/ft5163-hgy,https://engine.com.pk/cdn/shop/files/FT5163-HGY_1.jpg?v=1750827149,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,12,True,True
ft5164-hgy,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5164-hgy,https://engine.com.pk/cdn/shop/files/FT5164-HGY_1.jpg?v=1752477814,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Grey,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5113-red,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5113-red,https://engine.com.pk/cdn/shop/files/FT5113-RED_2.jpg?v=1747123624,1050.0,2099.0,1050.0,0.5,True,Mid-Range (1k-1.5k),1049.0,0.4997617913292044,High (41-60%),T-Shirts,Red,Cotton Blend,Regular,Free Size,Casual,11,True,True
mo5025-brn,Men Short,Engine,men,https://engine.com.pk/products/mo5025-brn,https://engine.com.pk/cdn/shop/files/MO5025-BRN_1.jpg?v=1757570047,2449.0,3499.0,2449.0,0.3,True,Luxury (2k-3k),1050.0,0.30008573878250927,Medium (21-40%),Shorts,Brown,Cotton Blend,Regular,Free Size,Casual,9,True,True
mo5025-wht,Men Short,Engine,men,https://engine.com.pk/products/mo5025-wht,https://engine.com.pk/cdn/shop/files/MO5025-WHT_1.jpg?v=1757567421,2449.0,3499.0,2449.0,0.3,True,Luxury (2k-3k),1050.0,0.30008573878250927,Medium (21-40%),Shorts,White,Cotton Blend,Regular,Free Size,Casual,9,True,True
mo5019-wht,Men Short,Engine,men,https://engine.com.pk/products/mo5019-wht,https://engine.com.pk/cdn/shop/files/MO5019-WHT_1.png?v=1751448384,2449.0,3499.0,2449.0,0.3,True,Luxury (2k-3k),1050.0,0.30008573878250927,Medium (21-40%),Shorts,White,Cotton Blend,Regular,Free Size,Casual,9,True,True
mo5004-dgy,Men Short,Engine,men,https://engine.com.pk/products/mo5004-dgy,https://engine.com.pk/cdn/shop/files/MO5004-DGY_2.jpg?v=1741883610,2449.0,3499.0,2449.0,0.3,True,Luxury (2k-3k),1050.0,0.30008573878250927,Medium (21-40%),Shorts,Grey,Cotton Blend,Regular,Free Size,Casual,9,True,True
mo5004-gry,Men Shorts,Engine,men,https://engine.com.pk/products/mo5004-gry,https://engine.com.pk/cdn/shop/files/MO5004-GRY_1.jpg?v=1741766334,2449.0,3499.0,2449.0,0.3,True,Luxury (2k-3k),1050.0,0.30008573878250927,Medium (21-40%),Shorts,Grey,Cotton Blend,Regular,Free Size,Casual,10,True,True
ft5125-dnv,Men  T Shirt,Engine,men,https://engine.com.pk/products/ft5125-dnv,https://engine.com.pk/cdn/shop/files/FT5125-DNV_1.jpg?v=1748801466,1100.0,2199.0,1100.0,0.5,True,Mid-Range (1k-1.5k),1099.0,0.49977262391996363,High (41-60%),T-Shirts,Navy,Cotton Blend,Regular,Free Size,Casual,12,True,True
ft5201-blk,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5201-blk,https://engine.com.pk/cdn/shop/files/FT5201-BLK_1.jpg?v=1754370933,1100.0,2199.0,1100.0,0.5,True,Mid-Range (1k-1.5k),1099.0,0.49977262391996363,High (41-60%),T-Shirts,Black,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5173-wht,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5173-wht,https://engine.com.pk/cdn/shop/files/FT5173-WHT_1.jpg?v=1752478521,1100.0,2199.0,1100.0,0.5,True,Mid-Range (1k-1.5k),1099.0,0.49977262391996363,High (41-60%),T-Shirts,White,Cotton Blend,Regular,Free Size,Casual,11,True,True
ft5073-blk,Men T Shirt,Engine,men,https://engine.com.pk/products/ft5073-blk,https://engine.com.pk/cdn/shop/files/FT5073-BLK_2.jpg?v=1744181858,1100.0,2199.0,1100.0,0.5,True,Mid-Range (1k-1.5k),1099.0,0.49977262391996363,High (41-60%),T-Shirts,Black,Cotton Blend,Regular,Free Size,Casual,11,True,True
